Ticker,Name,Sector,Asset Class,Market Value,Weight,Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"AAPL","APPLE INC","Information Technology","Equity","988,555,988.64","6.32","988,555,988.64","3,947,592.00","250.42","United States","NASDAQ","USD","1.00","USD","-"
"NVDA","NVIDIA CORP","Information Technology","Equity","866,743,918.30","5.54","866,743,918.30","6,454,270.00","134.29","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","864,547,501.50","5.53","864,547,501.50","2,051,121.00","421.50","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON COM INC","Consumer Discretionary","Equity","567,940,158.36","3.63","567,940,158.36","2,588,724.00","219.39","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","353,827,791.57","2.26","353,827,791.57","604,307.00","585.51","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","309,553,052.16","1.98","309,553,052.16","766,524.00","403.84","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","306,880,476.90","1.96","306,880,476.90","1,621,133.00","189.30","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","290,749,384.80","1.86","290,749,384.80","1,254,095.00","231.84","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","254,877,849.72","1.63","254,877,849.72","1,338,363.00","190.44","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","228,824,809.60","1.46","228,824,809.60","504,820.00","453.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","185,737,375.82","1.19","185,737,375.82","774,842.00","239.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","170,454,512.00","1.09","170,454,512.00","220,796.00","772.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","137,329,493.28","0.88","137,329,493.28","434,532.00","316.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","133,144,767.50","0.85","133,144,767.50","1,237,750.00","107.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","128,304,306.96","0.82","128,304,306.96","253,636.00","505.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","118,424,013.29","0.76","118,424,013.29","224,897.00","526.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","112,034,165.44","0.72","112,034,165.44","122,272.00","916.27","United States","NASDAQ","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","109,101,087.55","0.70","109,101,087.55","650,767.00","167.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","108,150,124.55","0.69","108,150,124.55","1,197,013.00","90.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","106,412,493.39","0.68","106,412,493.39","273,561.00","388.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","105,180,216.60","0.67","105,180,216.60","118,005.00","891.32","United States","NASDAQ","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","96,216,119.86","0.62","96,216,119.86","665,303.00","144.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","86,828,662.50","0.56","86,828,662.50","488,625.00","177.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRM","SALESFORCE INC","Information Technology","Equity","85,208,681.12","0.54","85,208,681.12","254,864.00","334.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","80,712,504.90","0.52","80,712,504.90","1,836,462.00","43.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","72,195,113.60","0.46","72,195,113.60","433,240.00","166.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","69,583,673.52","0.44","69,583,673.52","699,474.00","99.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","68,838,975.84","0.44","68,838,975.84","475,276.00","144.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","66,675,105.64","0.43","66,675,105.64","1,070,914.00","62.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","65,167,300.80","0.42","65,167,300.80","1,100,799.00","59.20","United States","NASDAQ","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","64,541,499.04","0.41","64,541,499.04","918,871.00","70.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACN","ACCENTURE PLC CLASS A","Information Technology","Equity","60,908,568.81","0.39","60,908,568.81","173,139.00","351.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOW","SERVICENOW INC","Information Technology","Equity","60,065,339.08","0.38","60,065,339.08","56,659.00","1,060.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","57,606,361.02","0.37","57,606,361.02","198,718.00","289.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PEP","PEPSICO INC","Consumer Staples","Equity","57,536,462.80","0.37","57,536,462.80","378,380.00","152.06","United States","NASDAQ","USD","1.00","USD","-"
"DIS","WALT DISNEY","Communication","Equity","55,765,416.20","0.36","55,765,416.20","500,812.00","111.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","55,617,869.32","0.36","55,617,869.32","253,004.00","219.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","55,526,108.75","0.35","55,526,108.75","132,625.00","418.67","United States","NASDAQ","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","54,823,918.32","0.35","54,823,918.32","105,384.00","520.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADBE","ADOBE INC","Information Technology","Equity","54,414,157.56","0.35","54,414,157.56","122,367.00","444.68","United States","NASDAQ","USD","1.00","USD","-"
"ABT","ABBOTT LABORATORIES","Health Care","Equity","54,003,012.18","0.35","54,003,012.18","477,438.00","113.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","53,669,895.96","0.34","53,669,895.96","444,324.00","120.79","United States","NASDAQ","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","51,571,780.25","0.33","51,571,780.25","428,515.00","120.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ISRG","INTUITIVE SURGICAL INC","Health Care","Equity","50,866,045.92","0.33","50,866,045.92","97,452.00","521.96","United States","NASDAQ","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","49,509,276.44","0.32","49,509,276.44","296,836.00","166.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","48,933,784.68","0.31","48,933,784.68","134,893.00","362.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","48,460,257.98","0.31","48,460,257.98","84,629.00","572.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INTU","INTUIT INC","Information Technology","Equity","47,383,872.00","0.30","47,383,872.00","75,392.00","628.50","United States","NASDAQ","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","47,314,806.38","0.30","47,314,806.38","307,999.00","153.62","United States","NASDAQ","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","46,986,443.31","0.30","46,986,443.31","250,581.00","187.51","United States","NASDAQ","USD","1.00","USD","-"
"VZ","VERIZON COMMUNICATIONS INC","Communication","Equity","46,392,838.89","0.30","46,392,838.89","1,160,111.00","39.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","45,987,907.29","0.29","45,987,907.29","154,951.00","296.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BKNG","BOOKING HOLDINGS INC","Consumer Discretionary","Equity","45,366,643.02","0.29","45,366,643.02","9,131.00","4,968.42","United States","NASDAQ","USD","1.00","USD","-"
"T","AT&T INC","Communication","Equity","44,990,400.51","0.29","44,990,400.51","1,975,863.00","22.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPGI","S&P GLOBAL INC","Financials","Equity","42,998,416.11","0.27","42,998,416.11","86,337.00","498.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RTX","RTX CORP","Industrials","Equity","42,455,006.44","0.27","42,455,006.44","366,877.00","115.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","42,016,397.76","0.27","42,016,397.76","555,552.00","75.63","United States","NASDAQ","USD","1.00","USD","-"
"BLK","BLACKROCK INC","Financials","Equity","41,620,491.11","0.27","41,620,491.11","40,601.00","1,025.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PFE","PFIZER INC","Health Care","Equity","41,508,121.69","0.27","41,508,121.69","1,564,573.00","26.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DHR","DANAHER CORP","Health Care","Equity","40,791,035.00","0.26","40,791,035.00","177,700.00","229.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","40,666,797.71","0.26","40,666,797.71","567,259.00","71.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","40,638,288.67","0.26","40,638,288.67","179,903.00","225.89","United States","NASDAQ","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","40,296,151.56","0.26","40,296,151.56","320,523.00","125.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMCSA","COMCAST CORP CLASS A","Communication","Equity","39,281,112.27","0.25","39,281,112.27","1,046,659.00","37.53","United States","NASDAQ","USD","1.00","USD","-"
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","38,882,846.40","0.25","38,882,846.40","157,548.00","246.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","38,637,012.96","0.25","38,637,012.96","148,239.00","260.64","United States","NASDAQ","USD","1.00","USD","-"
"PGR","PROGRESSIVE CORP","Financials","Equity","38,532,163.32","0.25","38,532,163.32","160,812.00","239.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UNP","UNION PACIFIC CORP","Industrials","Equity","38,390,762.04","0.25","38,390,762.04","168,351.00","228.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","37,652,007.03","0.24","37,652,007.03","311,663.00","120.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","37,349,280.54","0.24","37,349,280.54","229,658.00","162.63","United States","NASDAQ","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","36,739,075.04","0.23","36,739,075.04","521,936.00","70.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BSX","BOSTON SCIENTIFIC CORP","Health Care","Equity","36,206,219.28","0.23","36,206,219.28","405,354.00","89.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ETN","EATON PLC","Industrials","Equity","36,116,748.36","0.23","36,116,748.36","108,828.00","331.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYK","STRYKER CORP","Health Care","Equity","35,984,117.10","0.23","35,984,117.10","99,942.00","360.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COP","CONOCOPHILLIPS","Energy","Equity","35,391,888.77","0.23","35,391,888.77","356,881.00","99.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BA","BOEING","Industrials","Equity","34,532,700.00","0.22","34,532,700.00","195,100.00","177.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BX","BLACKSTONE INC","Financials","Equity","34,308,648.86","0.22","34,308,648.86","198,983.00","172.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UBER","UBER TECHNOLOGIES INC","Industrials","Equity","33,812,255.36","0.22","33,812,255.36","560,548.00","60.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADP","AUTOMATIC DATA PROCESSING INC","Industrials","Equity","33,089,906.47","0.21","33,089,906.47","113,039.00","292.73","United States","NASDAQ","USD","1.00","USD","-"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","32,465,667.12","0.21","32,465,667.12","178,422.00","181.96","United States","NASDAQ","USD","1.00","USD","-"
"FI","FISERV INC","Financials","Equity","32,080,852.24","0.21","32,080,852.24","156,172.00","205.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","31,803,914.70","0.20","31,803,914.70","344,310.00","92.37","United States","NASDAQ","USD","1.00","USD","-"
"BMY","BRISTOL MYERS SQUIBB","Health Care","Equity","31,702,275.92","0.20","31,702,275.92","560,507.00","56.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","31,390,630.53","0.20","31,390,630.53","284,001.00","110.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CB","CHUBB LTD","Financials","Equity","30,883,432.50","0.20","30,883,432.50","111,775.00","276.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SCHW","CHARLES SCHWAB CORP","Financials","Equity","30,441,497.16","0.19","30,441,497.16","411,316.00","74.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DE","DEERE","Industrials","Equity","29,511,128.70","0.19","29,511,128.70","69,651.00","423.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TMUS","T MOBILE US INC","Communication","Equity","29,142,761.17","0.19","29,142,761.17","132,029.00","220.73","United States","NASDAQ","USD","1.00","USD","-"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","29,096,184.54","0.19","29,096,184.54","136,949.00","212.46","United States","NASDAQ","USD","1.00","USD","-"
"MMC","MARSH & MCLENNAN INC","Financials","Equity","28,938,950.81","0.18","28,938,950.81","136,241.00","212.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRTX","VERTEX PHARMACEUTICALS INC","Health Care","Equity","28,757,612.40","0.18","28,757,612.40","71,412.00","402.70","United States","NASDAQ","USD","1.00","USD","-"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","28,424,101.25","0.18","28,424,101.25","311,497.00","91.25","United States","NASDAQ","USD","1.00","USD","-"
"MDT","MEDTRONIC PLC","Health Care","Equity","28,321,214.36","0.18","28,321,214.36","354,547.00","79.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","28,263,242.28","0.18","28,263,242.28","58,162.00","485.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KKR","KKR AND CO INC","Financials","Equity","27,551,195.70","0.18","27,551,195.70","186,270.00","147.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PLD","PROLOGIS REIT INC","Real Estate","Equity","26,855,621.80","0.17","26,855,621.80","254,074.00","105.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRVL","MARVELL TECHNOLOGY INC","Information Technology","Equity","26,095,027.45","0.17","26,095,027.45","236,261.00","110.45","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","25,605,318.31","0.16","25,605,318.31","354,497.00","72.23","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","25,524,381.44","0.16","25,524,381.44","303,284.00","84.16","United States","NASDAQ","USD","1.00","USD","-"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","25,376,868.40","0.16","25,376,868.40","201,244.00","126.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EQIX","EQUINIX REIT INC","Real Estate","Equity","25,058,244.64","0.16","25,058,244.64","26,576.00","942.89","United States","NASDAQ","USD","1.00","USD","-"
"SO","SOUTHERN","Utilities","Equity","24,842,858.88","0.16","24,842,858.88","301,784.00","82.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","24,776,981.18","0.16","24,776,981.18","75,326.00","328.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","24,668,571.34","0.16","24,668,571.34","326,002.00","75.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MO","ALTRIA GROUP INC","Consumer Staples","Equity","24,455,039.49","0.16","24,455,039.49","467,681.00","52.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Equity","23,750,503.48","0.15","23,750,503.48","143,803.00","165.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMT","AMERICAN TOWER REIT CORP","Real Estate","Equity","23,609,085.43","0.15","23,609,085.43","128,723.00","183.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","23,600,043.15","0.15","23,600,043.15","276,509.00","85.35","United States","NASDAQ","USD","1.00","USD","-"
"ELV","ELEVANCE HEALTH INC","Health Care","Equity","23,586,728.20","0.15","23,586,728.20","63,938.00","368.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INTC","INTEL CORPORATION CORP","Information Technology","Equity","23,506,058.60","0.15","23,506,058.60","1,172,372.00","20.05","United States","NASDAQ","USD","1.00","USD","-"
"APP","APPLOVIN CORP CLASS A","Information Technology","Equity","23,489,009.05","0.15","23,489,009.05","72,535.00","323.83","United States","NASDAQ","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","23,345,315.88","0.15","23,345,315.88","37,049.00","630.12","United States","NASDAQ","USD","1.00","USD","-"
"ICE","INTERCONTINENTAL EXCHANGE INC","Financials","Equity","23,290,113.99","0.15","23,290,113.99","156,299.00","149.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CME","CME GROUP INC CLASS A","Financials","Equity","23,048,130.81","0.15","23,048,130.81","99,247.00","232.23","United States","NASDAQ","USD","1.00","USD","-"
"TT","TRANE TECHNOLOGIES PLC","Industrials","Equity","23,011,982.40","0.15","23,011,982.40","62,304.00","369.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DUK","DUKE ENERGY CORP","Utilities","Equity","22,875,787.76","0.15","22,875,787.76","212,324.00","107.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","22,648,800.60","0.14","22,648,800.60","375,602.00","60.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CDNS","CADENCE DESIGN SYSTEMS INC","Information Technology","Equity","22,625,238.92","0.14","22,625,238.92","75,302.00","300.46","United States","NASDAQ","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","22,556,109.90","0.14","22,556,109.90","324,782.00","69.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PH","PARKER-HANNIFIN CORP","Industrials","Equity","22,449,314.88","0.14","22,449,314.88","35,296.00","636.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WM","WASTE MANAGEMENT INC","Industrials","Equity","22,390,820.19","0.14","22,390,820.19","110,961.00","201.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Consumer Staples","Equity","21,986,613.00","0.14","21,986,613.00","368,100.00","59.73","United States","NASDAQ","USD","1.00","USD","-"
"SHW","SHERWIN WILLIAMS","Materials","Equity","21,910,528.08","0.14","21,910,528.08","64,456.00","339.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Information Technology","Equity","21,711,762.80","0.14","21,711,762.80","63,455.00","342.16","United States","NASDAQ","USD","1.00","USD","-"
"WELL","WELLTOWER INC","Real Estate","Equity","21,417,664.23","0.14","21,417,664.23","169,941.00","126.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","21,152,173.70","0.14","21,152,173.70","109,682.00","192.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MSI","MOTOROLA SOLUTIONS INC","Information Technology","Equity","21,025,456.01","0.13","21,025,456.01","45,487.00","462.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CI","CIGNA","Health Care","Equity","20,815,433.20","0.13","20,815,433.20","75,380.00","276.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCO","MOODYS CORP","Financials","Equity","20,684,375.52","0.13","20,684,375.52","43,696.00","473.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REGN","REGENERON PHARMACEUTICALS INC","Health Care","Equity","20,559,980.79","0.13","20,559,980.79","28,863.00","712.33","United States","NASDAQ","USD","1.00","USD","-"
"USB","US BANCORP","Financials","Equity","20,558,194.94","0.13","20,558,194.94","429,818.00","47.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","20,486,166.48","0.13","20,486,166.48","125,736.00","162.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ITW","ILLINOIS TOOL INC","Industrials","Equity","20,464,574.04","0.13","20,464,574.04","80,709.00","253.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCK","MCKESSON CORP","Health Care","Equity","20,411,326.65","0.13","20,411,326.65","35,815.00","569.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNPS","SYNOPSYS INC","Information Technology","Equity","20,332,215.76","0.13","20,332,215.76","41,891.00","485.36","United States","NASDAQ","USD","1.00","USD","-"
"CL","COLGATE-PALMOLIVE","Consumer Staples","Equity","20,314,748.60","0.13","20,314,748.60","223,460.00","90.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","19,782,302.22","0.13","19,782,302.22","75,078.00","263.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMR","EMERSON ELECTRIC","Industrials","Equity","19,506,210.21","0.12","19,506,210.21","157,397.00","123.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","19,388,534.28","0.12","19,388,534.28","53,983.00","359.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CEG","CONSTELLATION ENERGY CORP","Utilities","Equity","19,371,943.74","0.12","19,371,943.74","86,594.00","223.71","United States","NASDAQ","USD","1.00","USD","-"
"MMM","3M","Industrials","Equity","19,358,207.31","0.12","19,358,207.31","149,959.00","129.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","19,233,959.85","0.12","19,233,959.85","67,761.00","283.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EOG","EOG RESOURCES INC","Energy","Equity","19,224,956.88","0.12","19,224,956.88","156,836.00","122.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","18,967,379.76","0.12","18,967,379.76","14,967.00","1,267.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ORLY","OREILLY AUTOMOTIVE INC","Consumer Discretionary","Equity","18,928,925.40","0.12","18,928,925.40","15,963.00","1,185.80","United States","NASDAQ","USD","1.00","USD","Jan 01, 1970"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","18,628,020.48","0.12","18,628,020.48","104,464.00","178.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WMB","WILLIAMS INC","Energy","Equity","18,137,993.28","0.12","18,137,993.28","335,144.00","54.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPOT","SPOTIFY TECHNOLOGY SA","Communication","Equity","18,129,627.12","0.12","18,129,627.12","40,524.00","447.38","Sweden","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BDX","BECTON DICKINSON","Health Care","Equity","18,128,501.09","0.12","18,128,501.09","79,907.00","226.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOC","NORTHROP GRUMMAN CORP","Industrials","Equity","17,880,887.58","0.11","17,880,887.58","38,102.00","469.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Consumer Discretionary","Equity","17,669,733.24","0.11","17,669,733.24","63,346.00","278.94","United States","NASDAQ","USD","1.00","USD","-"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","17,666,046.36","0.11","17,666,046.36","60,909.00","290.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FDX","FEDEX CORP","Industrials","Equity","17,515,043.14","0.11","17,515,043.14","62,258.00","281.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTAS","CINTAS CORP","Industrials","Equity","17,509,602.60","0.11","17,509,602.60","95,838.00","182.70","United States","NASDAQ","USD","1.00","USD","-"
"ADSK","AUTODESK INC","Information Technology","Equity","17,504,246.54","0.11","17,504,246.54","59,222.00","295.57","United States","NASDAQ","USD","1.00","USD","-"
"CRH","CRH PUBLIC LIMITED PLC","Materials","Equity","17,476,010.28","0.11","17,476,010.28","188,889.00","92.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TGT","TARGET CORP","Consumer Staples","Equity","17,228,555.82","0.11","17,228,555.82","127,449.00","135.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSX","CSX CORP","Industrials","Equity","17,150,601.44","0.11","17,150,601.44","531,472.00","32.27","United States","NASDAQ","USD","1.00","USD","-"
"FTNT","FORTINET INC","Information Technology","Equity","16,392,563.44","0.10","16,392,563.44","173,503.00","94.48","United States","NASDAQ","USD","1.00","USD","-"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","16,348,076.25","0.10","16,348,076.25","97,455.00","167.75","United States","NASDAQ","USD","1.00","USD","-"
"HLT","HILTON WORLDWIDE HOLDINGS INC","Consumer Discretionary","Equity","16,321,952.08","0.10","16,321,952.08","66,038.00","247.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DLR","DIGITAL REALTY TRUST REIT INC","Real Estate","Equity","16,199,982.15","0.10","16,199,982.15","91,355.00","177.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
